actor_user_id,target_user_id,persona,card_click,full_profile_open,dwell_time_ms,saved_profile,interaction_type,label,relevance_score,reasoning,created_at
89,93,luxury-relaxation-group,1,1,8100,0,YES,2,67.0,"Florence: luxury, flexible, introvert, food/nightlife, beach+city, party, group — shared luxury/beach/food/group. Party vs relaxation is a gap but Galilea overlooks it given luxury+beach+group alignment. YES.",2026-05-06T23:52:13.410395
90,89,moderate-relaxation-group,1,1,10400,0,YES,2,71.0,"Galilea: luxury, strict, introvert, cafe/food/shopping, beach, relaxation, group — shared beach/food/shopping/relaxation/group/strict. Budget gap (luxury vs moderate) mild. Introvert vs extrovert is a friction. YES.",2026-05-06T23:57:13.369709
90,93,moderate-relaxation-group,1,1,8600,0,YES,2,66.0,"Florence: luxury, flexible, introvert, food/nightlife, beach+city, party, group — shared beach/food/group. Budget gap mild. Party vs relaxation is a gap but Marcel appreciates the beach+city+group combo. YES.",2026-05-07T00:00:15.214345
90,82,moderate-relaxation-group,1,1,9300,0,YES,2,69.0,"Rowan: budget, strict, introvert, beach/festivals/food/museums/nightlife, beach+city, party, group — shared beach/food/museums/group. Budget gap mild. Party vs relaxation gap but beach+group wins. YES.",2026-05-07T00:00:41.219363
90,77,moderate-relaxation-group,1,0,0,1,SAVE_ONLY,1,43.0,"Alison: moderate, flexible, introvert, beach/festivals/nightlife/photography, beach, party, group — shared beach/group/moderate. Party vs relaxation and introvert vs extrovert give Marcel pause. Saves on beach+group overlap.",2026-05-07T00:01:03.219604
90,91,moderate-relaxation-group,0,0,0,0,NO,0,27.0,"Kenia: luxury, strict, extrovert, hiking/hostels/road trips, mountains, adventure, solo — adventure/mountains vs beach/islands relaxation and solo vs group. No shared destination or format. Skip.",2026-05-07T00:02:13.228781
91,92,luxury-adventure-solo,1,1,17900,1,SUPER_LIKE,3,92.0,"Phillip: moderate, flexible, introvert, hiking/hostels/photo/road trips, countryside+mountains, adventure, solo — near-perfect DNA match. Shared hiking/hostels/photography/road trips/countryside+mountains/adventure/solo. Budget gap (luxury vs moderate) and extrovert vs introvert are the only friction. Max dwell, saved, SUPER_LIKE.",2026-05-07T00:06:22.219390
91,85,luxury-adventure-solo,1,1,11200,0,YES,2,73.0,"Karen: moderate, spontaneous, ambivert, hostels/photo/road trips, countryside+mountains, adventure, solo — shared hostels/photography/road trips/countryside+mountains/adventure/solo. Budget gap (luxury vs moderate) and strict vs spontaneous are mild. Strong alignment on destination and format. YES.",2026-05-07T00:12:13.347617
91,75,luxury-adventure-solo,1,1,9800,0,YES,2,69.0,"Lyric: budget, strict, ambivert, extreme/hiking/road trips, countryside+mountains, adventure, group — shared hiking/road trips/countryside+mountains/adventure/strict. Budget gap large (luxury vs budget) and group vs solo are frictions, but the outdoor adventure DNA is compelling. YES.",2026-05-07T00:17:13.361864
89,90,luxury-relaxation-group,1,1,11200,0,YES,2,71.0,"Marcel: moderate, strict, extrovert, beach/food/museums/photo/shopping, beach+islands, relaxation, group — shared beach/food/shopping/relaxation/group/strict. Luxury vs moderate is the only friction. YES.",2026-05-07T00:24:00.211510
89,93,luxury-relaxation-group,1,1,9300,0,YES,2,63.0,"Florence: luxury, flexible, introvert, food/nightlife, beach+city, party, group — shared luxury/beach/food/group. Party vs relaxation and introvert vs introvert are mild. Galilea overlooks nightlife for the luxury+beach+group match. YES.",2026-05-07T00:24:20.220852
90,89,moderate-relaxation-group,1,1,10800,0,YES,2,69.0,"Galilea: luxury, strict, introvert, cafe/food/shopping, beach, relaxation, group — shared strict/beach/food/shopping/relaxation/group. Luxury vs moderate and introvert vs extrovert mild gaps. YES.",2026-05-07T00:24:47.226896
90,93,moderate-relaxation-group,1,1,9700,0,YES,2,62.0,"Florence: luxury, flexible, introvert, food/nightlife, beach+city, party, group — shared beach/food/group. Party vs relaxation and flexible vs strict are frictions but group+beach+food overlaps are compelling enough. YES.",2026-05-07T00:29:13.379776
90,82,moderate-relaxation-group,1,1,8400,0,YES,2,61.0,"Rowan: budget, strict, introvert, beach/festivals/food/museums/nightlife, beach+city, party, group — shared strict/beach/food/museums/group. Budget vs moderate and party vs relaxation are gaps but shared destinations and group travel are compelling. YES.",2026-05-07T10:44:58.180103
90,77,moderate-relaxation-group,1,0,0,1,SAVE_ONLY,1,47.0,"Alison: moderate, flexible, introvert, beach/festivals/nightlife/photography, beach, party, group — shared moderate/beach/group. Introvert vs extrovert and party vs relaxation are hesitations. Marcel saves speculatively on beach+group overlap.",2026-05-07T10:45:12.470448
90,91,moderate-relaxation-group,0,0,0,0,NO,0,11.0,"Kenia: luxury, strict, extrovert, hiking/hostels/road trips, countryside+mountains, adventure, solo — adventure/solo/mountains vs relaxation/group/beach. Completely misaligned. Skip.",2026-05-07T10:45:21.582057
91,92,luxury-adventure-solo,1,1,18200,1,SUPER_LIKE,3,91.0,"Phillip: moderate, flexible, introvert, hiking/hostels/photo/road trips, countryside+mountains, adventure, solo — near-perfect match on hiking/hostels/photography/road trips/countryside+mountains/adventure/solo. Budget gap (luxury vs moderate) is the only friction. SUPER_LIKE.",2026-05-07T10:45:51.085224
91,85,luxury-adventure-solo,1,1,11600,0,YES,2,73.0,"Karen: moderate, spontaneous, ambivert, hostels/photo/road trips, countryside+mountains, adventure, solo — shared hostels/photography/road trips/countryside+mountains/adventure/solo. Spontaneous vs strict and moderate vs luxury are mild gaps. YES.",2026-05-07T10:46:19.540206
91,75,luxury-adventure-solo,1,1,10300,0,YES,2,69.0,"Lyric: budget, strict, ambivert, extreme/hiking/road trips, countryside+mountains, adventure, group — shared strict/hiking/road trips/countryside+mountains/adventure. Budget vs luxury and group vs solo are gaps but the adventure/outdoor DNA is very aligned. YES.",2026-05-07T10:46:57.975643
91,83,luxury-adventure-solo,0,0,0,0,NO,0,28.0,"Kyleigh: budget, flexible, ambivert, extreme/festivals/hiking, countryside+mountains, adventure, group — shared hiking/adventure/mountains but group vs solo and budget vs luxury are mismatches. Skip.",2026-05-07T10:47:17.837038
91,76,luxury-adventure-solo,0,0,0,0,NO,0,18.0,"Jeremy: moderate, flexible, extrovert, beach/festivals/food/hiking/nightlife, beach+city, party, group — party/beach/nightlife vs adventure/mountains. Shared hiking but the whole travel style diverges. Skip.",2026-05-07T10:47:40.350250
92,85,moderate-adventure-solo,1,1,13100,0,YES,2,82.0,"Karen: moderate, spontaneous, ambivert, hostels/photo/road trips, countryside+mountains, adventure, solo — shared moderate/hostels/photography/road trips/countryside+mountains/adventure/solo. Spontaneous vs flexible is minor. YES.",2026-05-07T10:48:36.397812
92,75,moderate-adventure-solo,1,1,10900,0,YES,2,71.0,"Lyric: budget, strict, ambivert, extreme/hiking/road trips, countryside+mountains, adventure, group — shared hiking/road trips/countryside+mountains/adventure. Group vs solo and budget vs moderate are mild gaps. YES.",2026-05-07T10:49:42.910217
92,88,moderate-adventure-solo,0,0,0,0,NO,0,29.0,"Jonas: luxury, introvert, hiking/photo/reading, islands+mountains, relaxation — shared hiking/photography/solo but relaxation vs adventure and luxury vs moderate are meaningful mismatches. Skip.",2026-05-07T10:50:21.647119
90,82,moderate-relaxation-group,1,1,8400,0,YES,2,61.0,"Rowan: budget, strict, introvert, beach/festivals/food/museums/nightlife, beach+city, party, group — shared strict/beach/food/museums/group. Budget vs moderate and party vs relaxation are frictions but activity and destination overlap is strong. YES.",2026-05-07T10:51:37.360910
90,77,moderate-relaxation-group,1,0,0,1,SAVE_ONLY,1,47.0,"Alison: moderate, flexible, introvert, beach/festivals/nightlife/photography, beach, party, group — shared moderate/beach/group. Party vs relaxation and introvert vs extrovert cause hesitation. Marcel saves speculatively.",2026-05-07T10:51:49.184643
90,91,moderate-relaxation-group,0,0,0,0,NO,0,12.0,"Kenia: luxury, strict, extrovert, hiking/hostels/road trips, countryside+mountains, adventure, solo — adventure/solo/mountains vs relaxation/group/beach. Near-total mismatch. Skip.",2026-05-07T10:51:57.196814
91,92,luxury-adventure-solo,1,1,18900,1,SUPER_LIKE,3,91.0,"Phillip: moderate, flexible, introvert, hiking/hostels/photo/road trips, countryside+mountains, adventure, solo — near-perfect match on hiking/hostels/photography/road trips/countryside+mountains/adventure/solo. Budget gap only. SUPER_LIKE.",2026-05-07T10:52:21.242427
91,85,luxury-adventure-solo,1,1,11300,0,YES,2,73.0,"Karen: moderate, spontaneous, ambivert, hostels/photo/road trips, countryside+mountains, adventure, solo — shared hostels/photography/road trips/countryside+mountains/adventure/solo. Spontaneous vs strict and budget gap mild. YES.",2026-05-07T10:52:45.257075
91,75,luxury-adventure-solo,1,1,9600,0,YES,2,69.0,"Lyric: budget, strict, ambivert, extreme/hiking/road trips, countryside+mountains, adventure, group — shared hiking/road trips/mountains/adventure/strict. Budget vs luxury and group vs solo are frictions but Kenia connects on adventure+mountains energy. YES.",2026-05-07T10:53:15.716137
91,83,luxury-adventure-solo,0,0,0,0,NO,0,31.0,"Kyleigh: budget, flexible, ambivert, extreme/festivals/hiking, countryside+mountains, adventure, group — shared hiking/mountains/adventure but festivals and group vs solo are mismatches. Budget gap adds friction. Skip.",2026-05-07T10:53:33.344246
91,76,luxury-adventure-solo,0,0,0,0,NO,0,18.0,"Jeremy: moderate, flexible, extrovert, beach/festivals/food/hiking/nightlife, beach+city, party, group — beach/party/group/nightlife vs mountains/adventure/solo. Only hiking overlaps. Skip.",2026-05-07T10:53:52.584878
92,85,moderate-adventure-solo,1,1,13200,0,YES,2,82.0,"Karen: moderate, spontaneous, ambivert, hostels/photo/road trips, countryside+mountains, adventure, solo — near-perfect match on hostels/photography/road trips/countryside+mountains/adventure/solo/moderate. Spontaneous vs flexible mild. YES.",2026-05-07T10:54:43.474220
92,75,moderate-adventure-solo,1,1,10500,0,YES,2,71.0,"Lyric: budget, strict, ambivert, extreme/hiking/road trips, countryside+mountains, adventure, group — shared hiking/road trips/mountains/adventure. Budget gap and group vs solo are frictions but strong activity and destination overlap. YES.",2026-05-07T10:55:42.498444
92,88,moderate-adventure-solo,0,0,0,0,NO,0,29.0,"Jonas: luxury, spontaneous, introvert, hiking/photo/reading, islands+mountains, relaxation, solo — relaxation vs adventure and luxury vs moderate are main gaps. Shared hiking/photography/solo but energy mismatch. Skip.",2026-05-07T10:56:16.875685
92,91,moderate-adventure-solo,1,1,11800,0,YES,2,78.0,"Kenia: luxury, strict, extrovert, hiking/hostels/photo/road trips, countryside+mountains, adventure, solo — shared hiking/hostels/photography/road trips/mountains/adventure/solo. Luxury vs moderate and extrovert vs introvert mild. YES.",2026-05-07T10:57:37.422108
92,93,moderate-adventure-solo,0,0,0,0,NO,0,11.0,"Florence: luxury, flexible, introvert, food/nightlife, beach+city, party, group — beach/party/group/nightlife vs mountains/adventure/solo. Near-total mismatch. Skip.",2026-05-07T10:58:23.946110
92,91,moderate-adventure-solo,1,1,11800,0,YES,2,78.0,"Kenia: luxury, strict, extrovert, hiking/hostels/photo/road trips, countryside+mountains, adventure, solo — shared hiking/hostels/photography/road trips/mountains/adventure/solo. Luxury vs moderate and extrovert vs introvert are mild gaps. YES.",2026-05-07T11:00:56.186262
92,93,moderate-adventure-solo,0,0,0,0,NO,0,9.0,"Florence: luxury, flexible, introvert, food/nightlife, beach+city, party, group — party/beach/nightlife/group vs adventure/mountains/solo. Completely misaligned. Skip.",2026-05-07T11:01:02.819532
93,90,luxury-party-group,1,1,10400,0,YES,2,64.0,"Marcel: moderate, strict, extrovert, beach/food/museums/photo/shopping, beach+islands, relaxation, group — shared beach/food/group. Relaxation vs party and strict vs flexible are mild frictions but group+beach+food are compelling. YES.",2026-05-07T11:01:20.882725
93,89,luxury-party-group,1,0,0,1,SAVE_ONLY,1,51.0,"Galilea: luxury, strict, introvert, cafe/food/shopping, beach, relaxation, group — shared luxury/food/shopping/beach/group. Party vs relaxation and flexible vs strict are hesitations. Florence saves on luxury+beach+group overlap without committing.",2026-05-07T11:01:40.143529
93,82,luxury-party-group,0,0,0,0,NO,0,22.0,"Rowan: budget, strict, introvert, beach/festivals/food/museums/nightlife, beach+city, party, group — budget vs luxury is a hard stop for Florence. Shared beach/party/group but budget mismatch is a dealbreaker. Skip.",2026-05-07T11:01:52.312398
93,87,luxury-party-group,0,0,0,0,NO,0,26.0,"Leila: luxury, flexible, introvert, cafe/city walks/food/photography, city, relaxation, solo — shared luxury/food/city but solo vs group and relaxation vs party are dealbreakers. Skip.",2026-05-07T11:02:05.532153
93,77,luxury-party-group,1,1,9800,0,YES,2,67.0,"Alison: moderate, flexible, introvert, beach/festivals/nightlife/photography, beach, party, group — shared beach/festivals/nightlife/party/group/flexible. Luxury vs moderate and introvert vs introvert are mild. Florence connects on the party+beach+group vibe. YES.",2026-05-07T11:02:38.340983
